annotation path,recording path,recording path raw,dataset,set,annotation start (ms),annotation end (ms),annotation duration (ms),recording duration (ms),format,child_id,annotation_filename,recording_filename,split
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_5640000_5700000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,5640000,5700000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_5640000_5700000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_45240000_45300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,45240000,45300000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_45240000_45300000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_34440000_34500000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,34440000,34500000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_34440000_34500000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_9240000_9300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,9240000,9300000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_9240000_9300000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_48840000_48900000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,48840000,48900000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_48840000_48900000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_2040000_2100000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,2040000,2100000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_2040000_2100000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_12840000_12900000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,12840000,12900000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_12840000_12900000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_27240000_27300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,27240000,27300000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_27240000_27300000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_59640000_59700000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,59640000,59700000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_59640000_59700000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C19_20170711_52440000_52500000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C19_20170711.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/tsimane2017/recordings/raw/tsimane2017_C19_20170711.wav,tsimane2017,textgrid/mm,52440000,52500000,60000,60513481,TextGrid,C19,tsimane2017_C19_20170711_52440000_52500000.csv,tsimane2017_C19_20170711.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020515_0_3198572.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020515.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020515.wav,providence,cha,0,3198572,3198572,3198572,cha,Violet,Violet/Violet_020515_0_3198572.csv,Violet/Violet_020515.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010722_0_2269309.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010722.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010722.wav,providence,cha,0,2269309,2269309,2269309,cha,Violet,Violet/Violet_010722_0_2269309.csv,Violet/Violet_010722.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010704_0_2747570.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010704.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010704.wav,providence,cha,0,2747570,2747570,2747570,cha,Violet,Violet/Violet_010704_0_2747570.csv,Violet/Violet_010704.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020110_0_2864506.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020110.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020110.wav,providence,cha,0,2864506,2864506,2864506,cha,Violet,Violet/Violet_020110_0_2864506.csv,Violet/Violet_020110.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010309_0_2840172.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010309.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010309.wav,providence,cha,0,2840172,2840172,2840172,cha,Violet,Violet/Violet_010309_0_2840172.csv,Violet/Violet_010309.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020501_0_3447234.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020501.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020501.wav,providence,cha,0,3447234,3447234,3447234,cha,Violet,Violet/Violet_020501_0_3447234.csv,Violet/Violet_020501.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_030600_0_3224160.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_030600.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_030600.wav,providence,cha,0,3224160,3224160,3224160,cha,Violet,Violet/Violet_030600_0_3224160.csv,Violet/Violet_030600.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020627_0_2840311.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020627.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020627.wav,providence,cha,0,2840311,2840311,2840311,cha,Violet,Violet/Violet_020627_0_2840311.csv,Violet/Violet_020627.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020312_0_1650102.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020312.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020312.wav,providence,cha,0,1650102,1650102,1650102,cha,Violet,Violet/Violet_020312_0_1650102.csv,Violet/Violet_020312.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010407_0_2247575.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010407.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010407.wav,providence,cha,0,2247575,2247575,2247575,cha,Violet,Violet/Violet_010407_0_2247575.csv,Violet/Violet_010407.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020707_0_3337497.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020707.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020707.wav,providence,cha,0,3337497,3337497,3337497,cha,Violet,Violet/Violet_020707_0_3337497.csv,Violet/Violet_020707.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_021126_0_4796104.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_021126.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_021126.wav,providence,cha,0,4796104,4796104,4796104,cha,Violet,Violet/Violet_021126_0_4796104.csv,Violet/Violet_021126.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020319_0_2782168.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020319.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020319.wav,providence,cha,0,2782168,2782168,2782168,cha,Violet,Violet/Violet_020319_0_2782168.csv,Violet/Violet_020319.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020807_0_2921627.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020807.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020807.wav,providence,cha,0,2921627,2921627,2921627,cha,Violet,Violet/Violet_020807_0_2921627.csv,Violet/Violet_020807.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020724_0_2801232.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020724.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020724.wav,providence,cha,0,2801232,2801232,2801232,cha,Violet,Violet/Violet_020724_0_2801232.csv,Violet/Violet_020724.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010520_0_3408759.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010520.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010520.wav,providence,cha,0,3408759,3408759,3408759,cha,Violet,Violet/Violet_010520_0_3408759.csv,Violet/Violet_010520.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010907_0_2840172.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010907.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010907.wav,providence,cha,0,2840172,2840172,2840172,cha,Violet,Violet/Violet_010907_0_2840172.csv,Violet/Violet_010907.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_030621_0_2775040.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_030621.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_030621.wav,providence,cha,0,2775040,2775040,2775040,cha,Violet,Violet/Violet_030621_0_2775040.csv,Violet/Violet_030621.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_011115_0_2272095.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_011115.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_011115.wav,providence,cha,0,2272095,2272095,2272095,cha,Violet,Violet/Violet_011115_0_2272095.csv,Violet/Violet_011115.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_030823_0_2724559.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_030823.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_030823.wav,providence,cha,0,2724559,2724559,2724559,cha,Violet,Violet/Violet_030823_0_2724559.csv,Violet/Violet_030823.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_030119_0_2840241.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_030119.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_030119.wav,providence,cha,0,2840241,2840241,2840241,cha,Violet,Violet/Violet_030119_0_2840241.csv,Violet/Violet_030119.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010925_0_2356361.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010925.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010925.wav,providence,cha,0,2356361,2356361,2356361,cha,Violet,Violet/Violet_010925_0_2356361.csv,Violet/Violet_010925.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020616_0_2710163.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020616.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020616.wav,providence,cha,0,2710163,2710163,2710163,cha,Violet,Violet/Violet_020616_0_2710163.csv,Violet/Violet_020616.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020527_0_2906441.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020527.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020527.wav,providence,cha,0,2906441,2906441,2906441,cha,Violet,Violet/Violet_020527_0_2906441.csv,Violet/Violet_020527.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_011012_0_2965768.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_011012.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_011012.wav,providence,cha,0,2965768,2965768,2965768,cha,Violet,Violet/Violet_011012_0_2965768.csv,Violet/Violet_011012.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_030400_0_2657105.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_030400.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_030400.wav,providence,cha,0,2657105,2657105,2657105,cha,Violet,Violet/Violet_030400_0_2657105.csv,Violet/Violet_030400.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020013_0_2546300.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020013.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020013.wav,providence,cha,0,2546300,2546300,2546300,cha,Violet,Violet/Violet_020013_0_2546300.csv,Violet/Violet_020013.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_031124_0_2506640.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_031124.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_031124.wav,providence,cha,0,2506640,2506640,2506640,cha,Violet,Violet/Violet_031124_0_2506640.csv,Violet/Violet_031124.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010603_0_2840706.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010603.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010603.wav,providence,cha,0,2840706,2840706,2840706,cha,Violet,Violet/Violet_010603_0_2840706.csv,Violet/Violet_010603.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010822_0_3349223.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010822.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010822.wav,providence,cha,0,3349223,3349223,3349223,cha,Violet,Violet/Violet_010822_0_3349223.csv,Violet/Violet_010822.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020305_0_2392769.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020305.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020305.wav,providence,cha,0,2392769,2392769,2392769,cha,Violet,Violet/Violet_020305_0_2392769.csv,Violet/Violet_020305.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010420_0_1697494.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010420.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010420.wav,providence,cha,0,1697494,1697494,1697494,cha,Violet,Violet/Violet_010420_0_1697494.csv,Violet/Violet_010420.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_011027_0_2385293.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_011027.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_011027.wav,providence,cha,0,2385293,2385293,2385293,cha,Violet,Violet/Violet_011027_0_2385293.csv,Violet/Violet_011027.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020908_0_3408294.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020908.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020908.wav,providence,cha,0,3408294,3408294,3408294,cha,Violet,Violet/Violet_020908_0_3408294.csv,Violet/Violet_020908.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_021028_0_2840241.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_021028.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_021028.wav,providence,cha,0,2840241,2840241,2840241,cha,Violet,Violet/Violet_021028_0_2840241.csv,Violet/Violet_021028.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010214_0_2840172.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010214.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010214.wav,providence,cha,0,2840172,2840172,2840172,cha,Violet,Violet/Violet_010214_0_2840172.csv,Violet/Violet_010214.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010805_0_2781170.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010805.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010805.wav,providence,cha,0,2781170,2781170,2781170,cha,Violet,Violet/Violet_010805_0_2781170.csv,Violet/Violet_010805.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_021002_0_3408294.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_021002.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_021002.wav,providence,cha,0,3408294,3408294,3408294,cha,Violet,Violet/Violet_021002_0_3408294.csv,Violet/Violet_021002.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020211_0_2379697.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020211.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020211.wav,providence,cha,0,2379697,2379697,2379697,cha,Violet,Violet/Violet_020211_0_2379697.csv,Violet/Violet_020211.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010503_0_3976301.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010503.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010503.wav,providence,cha,0,3976301,3976301,3976301,cha,Violet,Violet/Violet_010503_0_3976301.csv,Violet/Violet_010503.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020119_0_2210307.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020119.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020119.wav,providence,cha,0,2210307,2210307,2210307,cha,Violet,Violet/Violet_020119_0_2210307.csv,Violet/Violet_020119.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020819_0_2840241.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020819.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020819.wav,providence,cha,0,2840241,2840241,2840241,cha,Violet,Violet/Violet_020819_0_2840241.csv,Violet/Violet_020819.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_020027_0_1984772.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_020027.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_020027.wav,providence,cha,0,1984772,1984772,1984772,cha,Violet,Violet/Violet_020027_0_1984772.csv,Violet/Violet_020027.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_011128_0_2272095.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_011128.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_011128.wav,providence,cha,0,2272095,2272095,2272095,cha,Violet,Violet/Violet_011128_0_2272095.csv,Violet/Violet_011128.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_010618_0_3606500.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_010618.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_010618.wav,providence,cha,0,3606500,3606500,3606500,cha,Violet,Violet/Violet_010618_0_3606500.csv,Violet/Violet_010618.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/annotations/cha/converted/Violet/Violet_021016_0_2574628.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/converted/standard/Violet/Violet_021016.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/providence/recordings/raw/Violet/Violet_021016.wav,providence,cha,0,2574628,2574628,2574628,cha,Violet,Violet/Violet_021016_0_2574628.csv,Violet/Violet_021016.wav,train
