annotation path,recording path,recording path raw,dataset,set,annotation start (ms),annotation end (ms),annotation duration (ms),recording duration (ms),format,child_id,annotation_filename,recording_filename,split
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120706_100058_008015_1_144178_155256.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/CA,144178,155256,11078,48968550,eaf,HED,e20120706_100058_008015_1_144178_155256.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120703_134402_008109_1_2011855_2024511.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/LL,2011855,2024511,12656,57599990,eaf,HED,e20120703_134402_008109_1_2011855_2024511.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_21031754_21043754.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,21031754,21043754,12000,48968550,eaf,HED,e20120706_100058_008015_1_21031754_21043754.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120703_134402_008109_1_11949422_11961252.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/PC,11949422,11961252,11830,57599990,eaf,HED,e20120703_134402_008109_1_11949422_11961252.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_22251721_22263721.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,22251721,22263721,12000,48968550,eaf,HED,e20120706_100058_008015_1_22251721_22263721.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120703_134402_008109_1_42119018_42131765.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/ER,42119018,42131765,12747,57599990,eaf,HED,e20120703_134402_008109_1_42119018_42131765.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120706_100058_008015_1_22379239_22391450.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/LL,22379239,22391450,12211,48968550,eaf,HED,e20120706_100058_008015_1_22379239_22391450.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120703_134402_008109_1_11949422_11961252.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/CA,11949422,11961252,11830,57599990,eaf,HED,e20120703_134402_008109_1_11949422_11961252.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120628_200523_008109_1_42707993_42714822.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/LL,42707993,42714822,6829,48695050,eaf,HED,e20120628_200523_008109_1_42707993_42714822.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_16652418_16664418.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,16652418,16664418,12000,48968550,eaf,HED,e20120706_100058_008015_1_16652418_16664418.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120706_100058_008015_1_3516564_3525747.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/LL,3516564,3525747,9183,48968550,eaf,HED,e20120706_100058_008015_1_3516564_3525747.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120628_200523_008109_1_36234450_36248229.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/LL,36234450,36248229,13779,48695050,eaf,HED,e20120628_200523_008109_1_36234450_36248229.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/JC/converted/e20120706_100058_008015_1_16652418_16664418.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/JC,16652418,16664418,12000,48968550,eaf,HED,e20120706_100058_008015_1_16652418_16664418.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120628_200523_008109_1_695215_705176.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/CA,695215,705176,9961,48695050,eaf,HED,e20120628_200523_008109_1_695215_705176.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120706_100058_008015_1_21071467_21082512.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/CA,21071467,21082512,11045,48968550,eaf,HED,e20120706_100058_008015_1_21071467_21082512.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120703_134402_008109_1_26831529_26843314.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/LL,26831529,26843314,11785,57599990,eaf,HED,e20120703_134402_008109_1_26831529_26843314.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120703_134402_008109_1_45967026_45980202.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/LL,45967026,45980202,13176,57599990,eaf,HED,e20120703_134402_008109_1_45967026_45980202.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120628_200523_008109_1_18515225_18525992.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/ER,18515225,18525992,10767,48695050,eaf,HED,e20120628_200523_008109_1_18515225_18525992.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_39256782_39268782.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,39256782,39268782,12000,48968550,eaf,HED,e20120706_100058_008015_1_39256782_39268782.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/JC/converted/e20120706_100058_008015_1_22251721_22263721.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/JC,22251721,22263721,12000,48968550,eaf,HED,e20120706_100058_008015_1_22251721_22263721.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120703_134402_008109_1_26831839_26843314.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/PC,26831839,26843314,11475,57599990,eaf,HED,e20120703_134402_008109_1_26831839_26843314.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_23775207_23787207.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,23775207,23787207,12000,48968550,eaf,HED,e20120706_100058_008015_1_23775207_23787207.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/JC/converted/e20120706_100058_008015_1_23775207_23787207.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/JC,23775207,23787207,12000,48968550,eaf,HED,e20120706_100058_008015_1_23775207_23787207.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120706_100058_008015_1_144129_155256.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/ER,144129,155256,11127,48968550,eaf,HED,e20120706_100058_008015_1_144129_155256.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/JC/converted/e20120706_100058_008015_1_21015511_21026491.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/JC,21015511,21026491,10980,48968550,eaf,HED,e20120706_100058_008015_1_21015511_21026491.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120706_100058_008015_1_16559902_16570809.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/PC,16559902,16570809,10907,48968550,eaf,HED,e20120706_100058_008015_1_16559902_16570809.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120628_200523_008109_1_33191078_33199931.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/ER,33191078,33199931,8853,48695050,eaf,HED,e20120628_200523_008109_1_33191078_33199931.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120706_100058_008015_1_3516681_3525511.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/CA,3516681,3525511,8830,48968550,eaf,HED,e20120706_100058_008015_1_3516681_3525511.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120706_100058_008015_1_3516681_3525511.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/PC,3516681,3525511,8830,48968550,eaf,HED,e20120706_100058_008015_1_3516681_3525511.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120706_100058_008015_1_3516564_3525747.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/ER,3516564,3525747,9183,48968550,eaf,HED,e20120706_100058_008015_1_3516564_3525747.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_16934966_16946966.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,16934966,16946966,12000,48968550,eaf,HED,e20120706_100058_008015_1_16934966_16946966.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120628_200523_008109_1_45728995_45740493.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/ER,45728995,45740493,11498,48695050,eaf,HED,e20120628_200523_008109_1_45728995_45740493.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_21015511_21026491.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,21015511,21026491,10980,48968550,eaf,HED,e20120706_100058_008015_1_21015511_21026491.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120706_100058_008015_1_3345511_3358011.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/CA,3345511,3358011,12500,48968550,eaf,HED,e20120706_100058_008015_1_3345511_3358011.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120706_100058_008015_1_30538492_30550993.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/PC,30538492,30550993,12501,48968550,eaf,HED,e20120706_100058_008015_1_30538492_30550993.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120703_134402_008109_1_46365704_46376426.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/LL,46365704,46376426,10722,57599990,eaf,HED,e20120703_134402_008109_1_46365704_46376426.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120628_200523_008109_1_695215_705176.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/PC,695215,705176,9961,48695050,eaf,HED,e20120628_200523_008109_1_695215_705176.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120703_134402_008109_1_26831839_26843314.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/CA,26831839,26843314,11475,57599990,eaf,HED,e20120703_134402_008109_1_26831839_26843314.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120703_134402_008109_1_46365797_46376426.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/PC,46365797,46376426,10629,57599990,eaf,HED,e20120703_134402_008109_1_46365797_46376426.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120703_134402_008109_1_11890599_11895491.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/ER,11890599,11895491,4892,57599990,eaf,HED,e20120703_134402_008109_1_11890599_11895491.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/JC/converted/e20120706_100058_008015_1_21031754_21043754.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/JC,21031754,21043754,12000,48968550,eaf,HED,e20120706_100058_008015_1_21031754_21043754.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_4408513_4416010.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,4408513,4416010,7497,48968550,eaf,HED,e20120706_100058_008015_1_4408513_4416010.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120628_200523_008109_1_38232010_38243992.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/PC,38232010,38243992,11982,48695050,eaf,HED,e20120628_200523_008109_1_38232010_38243992.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_23052100_23064100.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,23052100,23064100,12000,48968550,eaf,HED,e20120706_100058_008015_1_23052100_23064100.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120703_134402_008109_1_11890599_11895491.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/LL,11890599,11895491,4892,57599990,eaf,HED,e20120703_134402_008109_1_11890599_11895491.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120703_134402_008109_1_46365704_46376426.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120703_134402_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120703_134402_008109_1.wav,lyon,eaf_2022/ER,46365704,46376426,10722,57599990,eaf,HED,e20120703_134402_008109_1_46365704_46376426.csv,e20120703_134402_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120628_200523_008109_1_42539455_42550011.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120628_200523_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120628_200523_008109_1.wav,lyon,eaf_2022/PC,42539455,42550011,10556,48695050,eaf,HED,e20120628_200523_008109_1_42539455_42550011.csv,e20120628_200523_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120706_100058_008015_1_4403399_4415846.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/LL,4403399,4415846,12447,48968550,eaf,HED,e20120706_100058_008015_1_4403399_4415846.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120706_100058_008015_1_144129_155256.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/LL,144129,155256,11127,48968550,eaf,HED,e20120706_100058_008015_1_144129_155256.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/EC/converted/e20120706_100058_008015_1_16579011_16590511.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2021_conv/EC,16579011,16590511,11500,48968550,eaf,HED,e20120706_100058_008015_1_16579011_16590511.csv,e20120706_100058_008015_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120706_100058_008015_1_22379239_22391450.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120706_100058_008015_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120706_100058_008015_1.wav,lyon,eaf_2022/ER,22379239,22391450,12211,48968550,eaf,HED,e20120706_100058_008015_1_22379239_22391450.csv,e20120706_100058_008015_1.wav,train
